invoice_x10,sol_x10,quantity,product_x10
269834,421142,1.000,2458
269834,421143,1.000,405
269834,421144,2.000,748
269835,421551,1.000,2424
269836,420799,1.000,2457
269836,420800,1.000,405
269837,420020,1.000,2428
269838,421575,1.000,2481
269839,420631,1.000,2442
269839,420632,1.000,3120
269840,420420,1.000,2428
269841,421123,1.000,2457
269841,421125,1.000,405
269842,421533,1.000,2359
269843,421665,1.000,2424
269844,421510,1.000,2467
269845,421572,1.000,2359
269846,421095,1.000,308
269847,421071,1.000,2360
269847,421072,1.000,2360
269848,421350,1.000,2397
269849,420623,1.000,2457
269849,420624,1.000,405
269850,420672,1.000,2446
269851,421751,1.000,3194
269852,420997,1.000,2460
269852,420998,1.000,405
269852,420999,1.000,408
269853,420408,1.000,2428
269854,421164,1.000,2387
269855,421338,1.000,2359
269855,421339,1.000,2359
269856,421101,1.000,2387
269857,421395,1.000,2390
269858,421536,1.000,2359
269858,421537,1.000,2359
269859,421731,1.000,2359
269859,421732,1.000,2359
269860,420978,1.000,2460
269860,420979,1.000,405
269860,420980,1.000,408
269861,420849,1.000,2460
269861,420850,1.000,405
269861,420851,1.000,408
269862,421415,1.000,2359
269862,421416,1.000,2359
269863,421478,1.000,2387
269863,421479,1.000,2467
269864,420841,1.000,2385
269865,421409,1.000,2363
269866,421724,1.000,2356
269866,421725,1.000,2356
269867,421407,1.000,2359
269868,421198,1.000,2460
269868,421199,1.000,405
269868,421200,1.000,408
269869,421166,1.000,2387
269870,421360,1.000,2356
269870,421361,1.000,2356
269871,420982,1.000,2617
269871,420983,1.000,405
269872,421443,1.000,2356
269873,421700,1.000,2352
269873,421701,1.000,2352
269874,421698,1.000,2352
269875,421720,1.000,2352
269876,421923,1.000,2352
269876,421924,1.000,2352
269877,421121,1.000,2458
269877,421122,1.000,405
269878,421671,1.000,2352
269878,421672,1.000,2352
269879,421728,1.000,2352
269879,421729,1.000,2352
269880,421708,1.000,2352
269881,421667,1.000,2352
269882,420958,1.000,2445
269883,421392,1.000,2424
269884,422149,1.000,2552
269885,420116,1.000,2428
269885,420117,2.000,2430
269886,420094,1.000,2428
269886,420095,2.000,2430
269887,421346,1.000,2356
269887,421347,1.000,2356
269888,421524,1.000,2458
269888,421525,1.000,405
269889,421353,1.000,2359
269890,421535,1.000,2359
269891,420626,1.000,2460
269891,420627,1.000,405
269891,420628,1.000,408
269892,421287,1.000,627
269892,421507,1.000,2776
269892,421508,1.000,748
269893,421464,1.000,2359
269894,421640,1.000,2359
269895,421543,1.000,2387
269896,421342,1.000,3475
269897,421354,1.000,2359
269897,421355,1.000,2359
269898,421862,1.000,2359
269899,421573,1.000,2359
269900,421778,1.000,2359
269900,421779,1.000,2359
269901,421272,1.000,2401
269902,421367,1.000,2359
269903,421776,1.000,2449
269904,421402,1.000,3194
269905,421404,1.000,2359
269906,421765,2.000,2359
269907,422174,1.000,1129
269908,422179,1.000,2569
269909,421552,1.000,2359
269909,421553,1.000,2359
269910,421574,1.000,2356
269911,421576,1.000,2359
269911,421577,1.000,2359
269912,421582,1.000,2359
269912,421583,1.000,2359
269913,421585,1.000,2359
269913,421586,1.000,2359
269914,421587,1.000,2356
269914,421588,1.000,2356
269915,421606,1.000,2359
269915,421607,1.000,2359
269916,421625,1.000,2359
269916,421626,1.000,2359
269917,421633,1.000,2424
269918,421927,1.000,2359
269918,421928,1.000,2359
269919,415749,1.000,2449
269920,421655,1.000,2359
269920,421656,1.000,2359
269921,421610,1.000,2424
269922,420486,1.000,2449
269923,421658,1.000,2359
269924,421613,1.000,2359
269925,421031,1.000,2446
269926,421651,1.000,2359
269926,421652,1.000,2359
269927,421087,1.000,2488
269928,421627,1.000,2447
269929,421612,1.000,2356
269931,421040,1.000,2416
269932,421628,1.000,2446
269933,421548,1.000,399
269934,421653,1.000,2359
269934,421654,1.000,2359
269935,421614,1.000,2359
269936,417594,1.000,2446
269937,421995,1.000,2359
269937,421996,1.000,2359
269938,421632,1.000,2424
269939,421085,1.000,308
269940,421012,1.000,2446
269941,421636,1.000,399
269942,421733,1.000,2356
269943,415762,1.000,2449
269944,421629,1.000,2446
269945,415748,1.000,2449
269946,421051,1.000,2457
269946,421052,1.000,405
269947,421086,1.000,2467
269948,421616,1.000,2359
269949,420597,1.000,2495
269950,421997,1.000,2359
269951,421066,1.000,2449
269952,421084,1.000,2449
269953,418266,1.000,2449
269954,421089,1.000,2458
269954,421090,1.000,405
269955,421165,1.000,2449
269956,422066,1.000,2359
269956,422067,1.000,2359
269957,420553,1.000,2428
269958,422038,1.000,2352
269958,422039,1.000,2352
269959,422049,1.000,2352
269960,421993,1.000,2352
269961,422219,1.000,2512
269962,422034,1.000,2352
269962,422035,1.000,2352
269963,422005,1.000,2352
269963,422006,1.000,2352
269964,421018,1.000,2506
269965,422168,1.000,2352
269966,422077,1.000,2352
269966,422078,1.000,2352
269967,422229,1.000,2352
269967,422230,1.000,2352
269968,422085,1.000,2352
269969,422221,1.000,2359
269970,422059,1.000,2424
269971,422055,1.000,2424
269972,421532,1.000,2450
269973,421589,1.000,2390
269974,421276,1.000,2521
269974,421277,1.000,2521
269975,421591,1.000,2390
269976,421917,1.000,2861
269977,422330,1.000,2352
269977,422331,1.000,2352
269978,422332,1.000,531
269979,422040,1.000,2424
269980,421603,1.000,2424
269981,421546,1.000,2425
269982,421686,1.000,2359
269982,421687,1.000,2359
269983,421681,1.000,2359
269983,421682,1.000,2359
269984,421477,1.000,2359
269985,420695,1.000,2459
269985,420696,1.000,405
269985,420697,1.000,408
269986,421668,1.000,2363
269987,421863,1.000,2363
269988,420974,1.000,2457
269988,420975,1.000,405
269989,420838,1.000,2467
269990,421678,1.000,2356
269990,421680,1.000,2356
269991,422151,1.000,2359
269991,422152,1.000,2359
269992,421683,1.000,2359
269992,421684,1.000,2359
269993,420203,1.000,2426
269994,421777,1.000,2359
269995,421858,1.000,2356
269995,421859,1.000,2356
269996,421195,1.000,3576
269997,421406,1.000,2467
269998,422255,1.000,2452
269999,421712,1.000,2359
269999,421713,1.000,2359
270000,420534,1.000,2426
270001,420407,1.000,2447
270002,421838,1.000,2352
270002,421839,1.000,2352
270003,422138,1.000,2352
270003,422139,1.000,2352
270004,421769,1.000,2352
270004,421770,1.000,2352
270005,422119,1.000,2352
270006,422198,1.000,2352
270006,422199,1.000,2352
270007,422182,1.000,2352
270007,422183,1.000,2352
270008,422291,1.000,2352
270008,422292,1.000,2352
270009,422340,1.000,2352
270009,422341,1.000,2352
270010,421994,1.000,2352
270011,422304,1.000,2512
270012,422483,1.000,522
270013,421926,1.000,3738
270014,422217,1.000,2352
270014,422218,1.000,2352
270015,422027,1.000,2354
270016,422345,1.000,2352
270016,422346,1.000,2352
270017,422042,1.000,2354
270018,422339,1.000,2352
270019,422337,1.000,2352
270020,421473,1.000,2352
270021,421515,1.000,2352
270021,421516,1.000,2352
270022,421705,1.000,2446
270023,421669,1.000,2424
270024,421709,1.000,2424
270025,422499,1.000,2509
270026,421735,1.000,2424
270027,420452,1.000,2428
270028,421706,1.000,2424
270029,420967,1.000,2383
270029,420968,1.000,408
270030,420944,1.000,2383
270030,420945,1.000,408
270031,422238,1.000,399
270032,421750,1.000,2426
270033,421910,1.000,2446
270034,420340,1.000,2428
270034,420341,1.000,2430
270035,422506,1.000,3876
270036,422504,1.000,408
270037,420970,1.000,2457
270037,420971,1.000,405
270038,420532,1.000,2426
270039,420439,1.000,2428
270040,422041,1.000,2424
270041,421774,1.000,2447
270042,421911,1.000,2460
270042,421912,1.000,405
270042,421913,1.000,408
270043,421929,1.000,2446
270044,421842,1.000,2449
270045,421519,1.000,2446
270046,421634,1.000,2359
270046,421635,1.000,2359
270047,421604,1.000,2425
270048,420524,1.000,2428
270049,421611,1.000,2390
270050,421522,1.000,2359
270050,421523,1.000,2359
270051,421736,1.000,2457
270051,421737,1.000,405
270052,422136,1.000,2359
270052,422137,1.000,2359
270053,421873,1.000,2387
270054,421484,1.000,2356
270055,421755,1.000,2460
270055,421756,1.000,405
270055,421757,1.000,408
270056,422514,1.000,3737
270057,421744,1.000,2457
270057,421745,1.000,405
270058,421828,1.000,2359
270059,421738,1.000,2457
270059,421739,1.000,405
270060,422064,1.000,2360
270060,422065,1.000,2360
270061,420976,1.000,2457
270061,420977,1.000,787
270062,421438,1.000,308
270063,421746,1.000,2449
270064,421439,1.000,308
270065,421666,1.000,308
270066,421998,1.000,2398
270067,420119,1.000,2428
270067,420120,2.000,2430
270068,421866,1.000,2359
270069,420691,1.000,2457
270069,420692,1.000,787
270070,422212,1.000,2359
270070,422213,1.000,2359
270071,421592,1.000,2387
270072,421488,1.000,2356
270073,422166,1.000,2359
270073,422167,1.000,2359
270074,422234,1.000,2359
270074,422235,1.000,2359
270075,421788,1.000,2424
270076,421761,1.000,399
270077,421741,1.000,399
270078,422157,1.000,2359
270078,422158,1.000,2359
270079,421753,1.000,399
270080,421617,1.000,2359
270080,421621,1.000,134
270081,421422,1.000,2356
270081,421423,1.000,2356
270081,421424,1.000,134
270082,421639,1.000,2390
270083,420937,1.000,2383
270083,420938,1.000,408
270084,421491,1.000,2356
270085,422428,1.000,2359
270086,420876,1.000,2441
270086,421191,3.000,134
270087,421663,1.000,2441
270087,421664,4.000,134
270088,421554,1.000,2426
270088,421555,1.000,2433
270089,422521,1.000,2360
270090,422531,1.000,2569
270091,422443,2.000,2495
270092,422350,1.000,2352
270093,422277,1.000,2352
270094,422007,1.000,2352
270095,422563,1.000,2359
270096,422399,1.000,2512
270097,422015,1.000,2359
270097,422016,1.000,2359
270098,421196,1.000,2416
270099,422013,1.000,2359
270099,422014,1.000,2359
270100,422083,1.000,2359
270100,422084,1.000,2359
270101,422044,1.000,2359
270101,422045,1.000,2359
270102,420541,1.000,2428
270103,422279,1.000,2359
270103,422280,1.000,2359
270104,422075,1.000,2359
270104,422076,1.000,2359
270105,422036,1.000,2359
270105,422037,1.000,2359
270106,422140,1.000,2446
270107,422571,1.000,2359
270108,422031,1.000,2359
270108,422032,1.000,2359
270109,422145,1.000,2446
270110,422141,1.000,2446
270111,422002,1.000,2449
270112,422241,1.000,2424
270113,422312,1.000,2359
270113,422313,1.000,2359
270114,422021,1.000,399
270115,421831,1.000,2387
270116,421766,1.000,2359
270117,422050,1.000,2356
270118,415746,1.000,2446
270119,422022,1.000,2356
270119,422023,1.000,2356
270120,421302,1.000,2449
270121,421594,1.000,308
270122,422240,1.000,2352
270123,421791,1.000,2390
270123,421792,1.000,2424
270124,421783,1.000,2390
270125,421786,1.000,2457
270125,421787,1.000,405
270126,422589,1.000,2457
270126,422590,1.000,405
270127,422626,1.000,2357
270127,422627,1.000,2357
270128,422079,1.000,2387
270128,422080,1.000,2387
270129,422068,1.000,531
270129,422069,1.000,2387
270130,422029,1.000,2368
270130,422030,1.000,748
270131,422024,1.000,399
270132,421247,1.000,2428
270133,422271,1.000,2390
270134,422652,1.000,2352
270134,422653,1.000,2352
270135,422060,1.000,2354
270135,422061,3.000,134
270135,422062,1.000,2352
270135,422063,1.000,134
270136,422142,1.000,2449
270137,421793,1.000,2441
270137,421794,4.000,134
270138,422146,1.000,2449
270139,422656,10.000,660
270140,422659,10.000,660
270140,422660,1.000,3408
270141,422664,4.000,660
270142,422696,20.000,2951
270143,422033,1.000,399
270144,422161,1.000,2359
270144,422162,1.000,2359
270145,421267,1.000,2416
270146,422094,1.000,2359
270146,422095,1.000,2359
270147,422107,1.000,2359
270148,422090,1.000,2359
270149,420448,1.000,2428
270150,421822,1.000,2359
270150,421823,1.000,2359
270151,421630,1.000,308
270152,422108,1.000,2359
270152,422109,1.000,2359
270153,422207,1.000,2424
270154,421849,1.000,2359
270155,421685,1.000,399
270156,420926,1.000,2426
270157,421153,1.000,2458
270157,421154,1.000,405
270157,421155,1.000,748
270158,422111,1.000,2359
270159,422209,1.000,2359
270159,422210,1.000,2359
270160,421149,1.000,308
270161,422091,1.000,2387
270161,422092,1.000,2359
270162,421707,1.000,308
270163,421078,1.000,308
270164,422382,1.000,2359
270165,421093,1.000,308
270166,421444,2.000,2439
270167,421872,1.000,2449
270168,421767,1.000,2409
270169,422376,1.000,2359
270170,421857,1.000,2424
270171,422384,1.000,2359
270172,422244,1.000,2359
270173,422114,1.000,2356
270174,422127,1.000,2359
270174,422128,1.000,2359
270175,422489,1.000,2424
270176,421192,1.000,2449
270177,421156,1.000,2457
270177,421157,1.000,405
270178,421173,1.000,2996
270179,422025,1.000,2387
270180,422150,1.000,2359
270181,421273,1.000,2416
270182,422344,1.000,2552
270183,422569,1.000,2398
270184,421833,1.000,2359
270184,421834,1.000,2359
270185,422115,1.000,2356
270185,422116,1.000,2356
270186,422051,1.000,2457
270186,422052,1.000,405
270186,422053,1.000,2457
270186,422054,1.000,787
270187,421081,1.000,3407
270187,421082,1.000,408
270188,421251,1.000,2446
270189,420726,1.000,2428
270189,420727,1.000,2430
270190,422175,1.000,2424
270191,421130,1.000,2457
270191,421131,1.000,405
270192,422410,1.000,2359
270193,422169,1.000,2359
270193,422170,1.000,2359
270194,422156,1.000,2440
270195,421146,1.000,2457
270195,421147,1.000,787
270196,421855,1.000,399
270196,421856,1.000,2862
270197,421458,1.000,2428
270197,421459,1.000,2432
270198,422102,1.000,2360
270198,422103,1.000,2360
270199,422122,1.000,2359
270199,422123,1.000,2359
270200,420871,1.000,2428
270200,420872,1.000,2430
270201,421268,1.000,2481
270201,421269,1.000,2467
270202,421232,1.000,2457
270202,421233,1.000,405
270202,421234,1.000,2457
270202,421235,1.000,787
270203,421168,1.000,2457
270203,421169,1.000,405
270204,422329,1.000,2377
270205,421119,1.000,2457
270205,421120,1.000,787
270206,421136,1.000,2449
270207,422117,1.000,2356
270207,422118,1.000,2356
270208,422113,1.000,2360
270209,422405,1.000,2359
270209,422406,1.000,2359
270210,422273,1.000,2359
270210,422274,1.000,2359
270211,421748,1.000,2446
270212,422097,1.000,2359
270212,422098,1.000,2359
270213,422135,1.000,2359
270214,422196,1.000,2359
270215,421925,1.000,3194
270216,421340,2.000,308
270217,422528,1.000,2352
270218,422432,1.000,2352
270218,422433,1.000,2352
270219,422445,1.000,2352
270219,422456,1.000,2352
270220,422184,1.000,2428
270221,422420,1.000,2352
270221,422421,1.000,2352
270222,422577,1.000,2352
270222,422578,1.000,2352
270223,422419,1.000,2352
270224,422485,1.000,2513
270225,422484,1.000,2352
270226,422640,1.000,2352
270227,422619,1.000,2352
270228,422454,2.000,2352
270229,422666,1.000,2512
270229,422667,2.000,2512
270230,422557,1.000,2512
270231,422423,1.000,2352
270231,422424,1.000,2352
270232,421132,1.000,2457
270232,421133,1.000,405
270233,421139,1.000,2458
270233,421140,1.000,405
270233,421141,1.000,748
270234,421846,1.000,2387
270235,421243,1.000,2442
270235,421244,1.000,3120
270236,422057,1.000,2446
270237,420579,1.000,2428
270237,420580,2.000,2430
270238,422446,1.000,2395
270239,422262,1.000,2395
270240,422327,1.000,3945
270241,422474,1.000,2356
270241,422475,1.000,2359
270242,422143,1.000,2359
270242,422144,1.000,2359
270243,422026,1.000,2550
270244,421775,1.000,2387
270245,422147,1.000,2359
270246,422380,1.000,2424
270247,421100,1.000,2481
270248,422105,1.000,2359
270249,421345,1.000,308
270250,422300,1.000,2395
270251,422342,1.000,2398
270252,421602,1.000,2449
270253,422214,1.000,2446
270253,422215,1.000,2359
270254,421721,1.000,399
270254,421722,1.000,2862
270255,422361,1.000,2457
270255,422362,1.000,405
270256,421595,1.000,2446
270257,422434,1.000,2387
270258,422515,1.000,2398
270259,421867,1.000,2428
270259,421868,1.000,2430
270260,422129,1.000,2356
270260,422130,1.000,2356
270261,421561,1.000,2449
270262,421385,1.000,2449
270262,421386,2.000,2495
270263,422829,1.000,2352
270264,422827,1.000,2352
270264,422828,1.000,2352
270265,422825,1.000,2352
270265,422826,1.000,2352
270266,421145,1.000,2446
270267,421170,1.000,2447
270268,421492,1.000,308
270269,422575,1.000,308
270270,422153,1.000,308
270271,421762,1.000,2356
270272,421624,1.000,2377
270273,421914,1.000,308
270274,422618,1.000,2359
270275,421222,1.000,2457
270275,421223,1.000,405
270276,422272,1.000,2359
270277,422306,1.000,2356
270277,422307,1.000,2356
270278,422495,1.000,2359
270278,422496,1.000,2359
270279,422494,1.000,2359
270280,422688,1.000,2356
270281,422267,1.000,2359
270282,422297,1.000,2359
270282,422298,1.000,2359
270283,422363,1.000,2359
270283,422364,1.000,2359
270284,422685,1.000,2359
270284,422686,1.000,2359
270285,422568,1.000,308
270286,422572,1.000,308
270287,421284,1.000,2416
270288,422225,1.000,2359
270288,422226,1.000,2359
270289,422587,1.000,2359
270289,422588,1.000,2359
270290,422260,1.000,2359
270290,422261,1.000,2359
